"CELL5M","SoilProfile","SharePct"
5199498,"WI_FRKE009","20"
5199498,"WI_LVUY032","10"
5199498,"WI_PLMZ004","20"
5199499,"WI_ACLR004","20"
5199499,"WI_CMZR003","20"
5199499,"WI_FLSO001","10"
5199499,"WI_FRKE009","20"
5199499,"WI_LVUY032","10"
5199499,"WI_PLMZ004","20"
5199500,"WI_ACLR004","20"
5199500,"WI_CMZR003","20"
5199500,"WI_FLSO001","10"
5199500,"WI_FRKE009","20"
5199500,"WI_LVUY032","10"
5199500,"WI_PLMZ004","20"
5199501,"HC_GEN0010","10"
5199501,"WI_CMTN008","25"
5199501,"WI_FLSO001","20"
5199501,"WI_FLTR033","20"
5199501,"WI_FRAO009","25"
5199502,"HC_GEN0010","10"
5199502,"WI_CMTN008","25"
5199502,"WI_FLSO001","20"
5199502,"WI_FLTR033","20"
5199502,"WI_FRAO009","25"
5199503,"HC_GEN0010","10"
5199503,"WI_CMTN008","25"
5199503,"WI_FLSO001","20"
5199503,"WI_FLTR033","20"
5199503,"WI_FRAO009","25"
5199504,"HC_GEN0010","10"
5199504,"WI_CMTN008","25"
5199504,"WI_FLSO001","20"
5199504,"WI_FLTR033","20"
5199504,"WI_FRAO009","25"
5199505,"HC_GEN0010","10"
5199505,"WI_CMTN008","25"
5199505,"WI_FLSO001","20"
5199505,"WI_FLTR033","20"
5199505,"WI_FRAO009","25"
5199506,"WI_CMZR003","20"
5199506,"WI_GLBW752","20"
5199506,"WI_LVUY032","10"
5199506,"WI_LVZM015","10"
5199506,"WI_PLMZ004","30"
5199506,"WI_RGTZ054","10"
5199507,"WI_CMZR003","20"
5199507,"WI_GLBW752","20"
5199507,"WI_LVUY032","10"
5199507,"WI_LVZM015","10"
5199507,"WI_PLMZ004","30"
5199507,"WI_RGTZ054","10"
5199508,"WI_CMZR003","20"
5199508,"WI_GLBW752","20"
5199508,"WI_LVUY032","10"
5199508,"WI_LVZM015","10"
5199508,"WI_PLMZ004","30"
5199508,"WI_RGTZ054","10"
5199509,"WI_CMZR003","20"
5199509,"WI_GLBW752","20"
5199509,"WI_LVUY032","10"
5199509,"WI_LVZM015","10"
5199509,"WI_PLMZ004","30"
5199509,"WI_RGTZ054","10"
5199510,"WI_ARBW401","33"
5199510,"WI_CMTR038","34"
5199510,"WI_FLBD007","33"
5199511,"WI_ARBW401","33"
5199511,"WI_CMTR038","34"
5199511,"WI_FLBD007","33"
5199512,"WI_ARBW401","33"
5199512,"WI_CMTR038","34"
5199512,"WI_FLBD007","33"
5199513,"WI_ARBW401","33"
5199513,"WI_CMTR038","34"
5199513,"WI_FLBD007","33"
5199514,"WI_ARBW401","33"
5199514,"WI_CMTR038","34"
5199514,"WI_FLBD007","33"
5199515,"WI_ARBW401","33"
5199515,"WI_CMTR038","34"
5199515,"WI_FLBD007","33"
5199516,"WI_ARBW401","33"
5199516,"WI_CMTR038","34"
5199516,"WI_FLBD007","33"
5199517,"WI_CMZR003","20"
5199517,"WI_GLBW752","20"
5199517,"WI_LVUY032","10"
5199517,"WI_LVZM015","10"
5199517,"WI_PLMZ004","30"
5199517,"WI_RGTZ054","10"
5199518,"WI_CMZR003","20"
5199518,"WI_GLBW752","20"
5199518,"WI_LVUY032","10"
5199518,"WI_LVZM015","10"
5199518,"WI_PLMZ004","30"
5199518,"WI_RGTZ054","10"
5199519,"WI_CMZR003","20"
5199519,"WI_GLBW752","20"
5199519,"WI_LVUY032","10"
5199519,"WI_LVZM015","10"
5199519,"WI_PLMZ004","30"
5199519,"WI_RGTZ054","10"
5199520,"WI_CMZR003","20"
5199520,"WI_GLBW752","20"
5199520,"WI_LVUY032","10"
5199520,"WI_LVZM015","10"
5199520,"WI_PLMZ004","30"
5199520,"WI_RGTZ054","10"
5199521,"WI_ACLR004","20"
5199521,"WI_CMZR003","25"
5199521,"WI_FRKE009","25"
5199521,"WI_FRZM012","10"
5199521,"WI_LVUY032","20"
5199522,"WI_CMZR003","20"
5199522,"WI_GLBW752","20"
5199522,"WI_LVUY032","10"
5199522,"WI_LVZM015","10"
5199522,"WI_PLMZ004","30"
5199522,"WI_RGTZ054","10"
5203783,"WI_GLCF032","40"
5203783,"WI_VRBW877","60"
5203784,"WI_ACGA005","40"
5203784,"WI_FRZM012","10"
5203784,"WI_LVUY032","10"
5203784,"WI_LVZM015","10"
5203784,"WI_PLMZ004","30"
5203785,"WI_ACGA005","40"
5203785,"WI_FRZM012","10"
5203785,"WI_LVUY032","10"
5203785,"WI_LVZM015","10"
5203785,"WI_PLMZ004","30"
5203786,"WI_CMZR003","60"
5203786,"WI_PLMZ004","20"
5203786,"WI_RGTZ054","20"
5203787,"WI_CMZR003","60"
5203787,"WI_PLMZ004","20"
5203787,"WI_RGTZ054","20"
5203788,"WI_CMZR003","20"
5203788,"WI_GLBW752","20"
5203788,"WI_LVUY032","10"
5203788,"WI_LVZM015","10"
5203788,"WI_PLMZ004","30"
5203788,"WI_RGTZ054","10"
5203789,"WI_CMZR003","60"
5203789,"WI_PLMZ004","20"
5203789,"WI_RGTZ054","20"
5203790,"WI_CMZR003","60"
5203790,"WI_PLMZ004","20"
5203790,"WI_RGTZ054","20"
5203791,"WI_CMZR003","60"
5203791,"WI_PLMZ004","20"
5203791,"WI_RGTZ054","20"
5203792,"WI_CMZR003","20"
5203792,"WI_GLBW752","20"
5203792,"WI_LVUY032","10"
5203792,"WI_LVZM015","10"
5203792,"WI_PLMZ004","30"
5203792,"WI_RGTZ054","10"
5203793,"WI_ACLR004","20"
5203793,"WI_CMZR003","20"
5203793,"WI_FLSO001","10"
5203793,"WI_FRKE009","20"
5203793,"WI_LVUY032","10"
5203793,"WI_PLMZ004","20"
5203794,"WI_ACLR004","20"
5203794,"WI_CMZR003","20"
5203794,"WI_FLSO001","10"
5203794,"WI_FRKE009","20"
5203794,"WI_LVUY032","10"
5203794,"WI_PLMZ004","20"
5203795,"WI_CMZR003","20"
5203795,"WI_GLBW752","20"
5203795,"WI_LVUY032","10"
5203795,"WI_LVZM015","10"
5203795,"WI_PLMZ004","30"
5203795,"WI_RGTZ054","10"
5203796,"HC_GEN0010","60"
5203796,"WI_FLSO001","10"
5203796,"WI_LVUY032","30"
5203797,"WI_CMZR003","20"
5203797,"WI_GLBW752","20"
5203797,"WI_LVUY032","10"
5203797,"WI_LVZM015","10"
5203797,"WI_PLMZ004","30"
5203797,"WI_RGTZ054","10"
5203798,"WI_CMZR003","20"
5203798,"WI_GLBW752","20"
5203798,"WI_LVUY032","10"
5203798,"WI_LVZM015","10"
5203798,"WI_PLMZ004","30"
5203798,"WI_RGTZ054","10"
5203799,"WI_CMZR003","20"
5203799,"WI_GLBW752","20"
5203799,"WI_LVUY032","10"
5203799,"WI_LVZM015","10"
5203799,"WI_PLMZ004","30"
5203799,"WI_RGTZ054","10"
5203800,"WI_CMZR003","20"
5203800,"WI_GLBW752","20"
5203800,"WI_LVUY032","10"
5203800,"WI_LVZM015","10"
5203800,"WI_PLMZ004","30"
5203800,"WI_RGTZ054","10"
5203801,"WI_CMZR003","20"
5203801,"WI_GLBW752","20"
5203801,"WI_LVUY032","10"
5203801,"WI_LVZM015","10"
5203801,"WI_PLMZ004","30"
5203801,"WI_RGTZ054","10"
5203802,"WI_CMZR003","20"
5203802,"WI_GLBW752","20"
5203802,"WI_LVUY032","10"
5203802,"WI_LVZM015","10"
5203802,"WI_PLMZ004","30"
5203802,"WI_RGTZ054","10"
5203803,"WI_CMZR003","20"
5203803,"WI_GLBW752","20"
5203803,"WI_LVUY032","10"
5203803,"WI_LVZM015","10"
5203803,"WI_PLMZ004","30"
5203803,"WI_RGTZ054","10"
5203804,"WI_CMZR003","20"
5203804,"WI_GLBW752","20"
5203804,"WI_LVUY032","10"
5203804,"WI_LVZM015","10"
5203804,"WI_PLMZ004","30"
5203804,"WI_RGTZ054","10"
5203805,"WI_CMZR003","20"
5203805,"WI_GLBW752","20"
5203805,"WI_LVUY032","10"
5203805,"WI_LVZM015","10"
5203805,"WI_PLMZ004","30"
5203805,"WI_RGTZ054","10"
5203806,"WI_CMZR003","20"
5203806,"WI_GLBW752","20"
5203806,"WI_LVUY032","10"
5203806,"WI_LVZM015","10"
5203806,"WI_PLMZ004","30"
5203806,"WI_RGTZ054","10"
5203807,"WI_CMZR003","20"
5203807,"WI_GLBW752","20"
5203807,"WI_LVUY032","10"
5203807,"WI_LVZM015","10"
5203807,"WI_PLMZ004","30"
5203807,"WI_RGTZ054","10"
5203808,"WI_CMZR003","20"
5203808,"WI_GLBW752","20"
5203808,"WI_LVUY032","10"
5203808,"WI_LVZM015","10"
5203808,"WI_PLMZ004","30"
5203808,"WI_RGTZ054","10"
5203809,"WI_CMZR003","20"
5203809,"WI_GLBW752","20"
5203809,"WI_LVUY032","10"
5203809,"WI_LVZM015","10"
5203809,"WI_PLMZ004","30"
5203809,"WI_RGTZ054","10"
5203810,"WI_CMZR003","20"
5203810,"WI_GLBW752","20"
5203810,"WI_LVUY032","10"
5203810,"WI_LVZM015","10"
5203810,"WI_PLMZ004","30"
5203810,"WI_RGTZ054","10"
5203811,"WI_CMZR003","20"
5203811,"WI_GLBW752","20"
5203811,"WI_LVUY032","10"
5203811,"WI_LVZM015","10"
5203811,"WI_PLMZ004","30"
5203811,"WI_RGTZ054","10"
5203812,"WI_CMZR003","20"
5203812,"WI_GLBW752","20"
5203812,"WI_LVUY032","10"
5203812,"WI_LVZM015","10"
5203812,"WI_PLMZ004","30"
5203812,"WI_RGTZ054","10"
5203813,"WI_CMZR003","20"
5203813,"WI_GLBW752","20"
5203813,"WI_LVUY032","10"
5203813,"WI_LVZM015","10"
5203813,"WI_PLMZ004","30"
5203813,"WI_RGTZ054","10"
5203814,"WI_ACLR004","20"
5203814,"WI_CMZR003","20"
5203814,"WI_FLSO001","10"
5203814,"WI_FRKE009","20"
5203814,"WI_LVUY032","10"
5203814,"WI_PLMZ004","20"
5203815,"WI_ACLR004","20"
5203815,"WI_CMZR003","20"
5203815,"WI_FLSO001","10"
5203815,"WI_FRKE009","20"
5203815,"WI_LVUY032","10"
5203815,"WI_PLMZ004","20"
5203816,"WI_ACLR004","20"
5203816,"WI_CMZR003","20"
5203816,"WI_FLSO001","10"
5203816,"WI_FRKE009","20"
5203816,"WI_LVUY032","10"
5203816,"WI_PLMZ004","20"
5203817,"WI_ACLR004","20"
5203817,"WI_CMZR003","20"
5203817,"WI_FLSO001","10"
5203817,"WI_FRKE009","20"
5203817,"WI_LVUY032","10"
5203817,"WI_PLMZ004","20"
5203818,"WI_ACLR004","20"
5203818,"WI_CMZR003","20"
5203818,"WI_FLSO001","10"
5203818,"WI_FRKE009","20"
5203818,"WI_LVUY032","10"
5203818,"WI_PLMZ004","20"
5203819,"HC_GEN0010","10"
5203819,"WI_CMTN008","25"
5203819,"WI_FLSO001","20"
5203819,"WI_FLTR033","20"
5203819,"WI_FRAO009","25"
5203820,"HC_GEN0010","10"
5203820,"WI_CMTN008","25"
5203820,"WI_FLSO001","20"
5203820,"WI_FLTR033","20"
5203820,"WI_FRAO009","25"
5203821,"HC_GEN0010","10"
5203821,"WI_CMTN008","25"
5203821,"WI_FLSO001","20"
5203821,"WI_FLTR033","20"
5203821,"WI_FRAO009","25"
5203822,"HC_GEN0010","10"
5203822,"WI_CMTN008","25"
5203822,"WI_FLSO001","20"
5203822,"WI_FLTR033","20"
5203822,"WI_FRAO009","25"
5203823,"HC_GEN0010","10"
5203823,"WI_CMTN008","25"
5203823,"WI_FLSO001","20"
5203823,"WI_FLTR033","20"
5203823,"WI_FRAO009","25"
5203824,"HC_GEN0010","10"
5203824,"WI_CMTN008","25"
5203824,"WI_FLSO001","20"
5203824,"WI_FLTR033","20"
5203824,"WI_FRAO009","25"
5203825,"WI_CMZR003","20"
5203825,"WI_GLBW752","20"
5203825,"WI_LVUY032","10"
5203825,"WI_LVZM015","10"
5203825,"WI_PLMZ004","30"
5203825,"WI_RGTZ054","10"
5203826,"WI_CMZR003","20"
5203826,"WI_GLBW752","20"
5203826,"WI_LVUY032","10"
5203826,"WI_LVZM015","10"
5203826,"WI_PLMZ004","30"
5203826,"WI_RGTZ054","10"
5203827,"WI_CMZR003","20"
5203827,"WI_GLBW752","20"
5203827,"WI_LVUY032","10"
5203827,"WI_LVZM015","10"
5203827,"WI_PLMZ004","30"
5203827,"WI_RGTZ054","10"
5203828,"WI_CMZR003","20"
5203828,"WI_GLBW752","20"
5203828,"WI_LVUY032","10"
5203828,"WI_LVZM015","10"
5203828,"WI_PLMZ004","30"
5203828,"WI_RGTZ054","10"
5203829,"WI_ARBW401","33"
5203829,"WI_CMTR038","34"
5203829,"WI_FLBD007","33"
5203830,"WI_ARBW401","33"
5203830,"WI_CMTR038","34"
5203830,"WI_FLBD007","33"
5203831,"WI_ARBW401","33"
5203831,"WI_CMTR038","34"
5203831,"WI_FLBD007","33"
5203832,"WI_ARBW401","33"
5203832,"WI_CMTR038","34"
5203832,"WI_FLBD007","33"
5203833,"WI_ARBW401","33"
5203833,"WI_CMTR038","34"
5203833,"WI_FLBD007","33"
5203834,"WI_ARBW401","33"
5203834,"WI_CMTR038","34"
5203834,"WI_FLBD007","33"
5203835,"WI_CMYE107","40"
5203835,"WI_FLBD007","25"
5203835,"WI_FLSO001","10"
5203835,"WI_FRZM059","25"
5203836,"WI_ARBW401","33"
5203836,"WI_CMTR038","34"
5203836,"WI_FLBD007","33"
5203837,"WI_CMZR003","20"
5203837,"WI_GLBW752","20"
5203837,"WI_LVUY032","10"
5203837,"WI_LVZM015","10"
5203837,"WI_PLMZ004","30"
5203837,"WI_RGTZ054","10"
5203838,"WI_CMZR003","20"
5203838,"WI_GLBW752","20"
5203838,"WI_LVUY032","10"
5203838,"WI_LVZM015","10"
5203838,"WI_PLMZ004","30"
5203838,"WI_RGTZ054","10"
5203839,"WI_CMZR003","20"
5203839,"WI_GLBW752","20"
5203839,"WI_LVUY032","10"
5203839,"WI_LVZM015","10"
5203839,"WI_PLMZ004","30"
5203839,"WI_RGTZ054","10"
5203840,"WI_CMZR003","20"
5203840,"WI_GLBW752","20"
5203840,"WI_LVUY032","10"
5203840,"WI_LVZM015","10"
5203840,"WI_PLMZ004","30"
5203840,"WI_RGTZ054","10"
5203841,"WI_CMZR003","20"
5203841,"WI_GLBW752","20"
5203841,"WI_LVUY032","10"
5203841,"WI_LVZM015","10"
5203841,"WI_PLMZ004","30"
5203841,"WI_RGTZ054","10"
5203842,"WI_CMZR003","20"
5203842,"WI_GLBW752","20"
5203842,"WI_LVUY032","10"
5203842,"WI_LVZM015","10"
5203842,"WI_PLMZ004","30"
5203842,"WI_RGTZ054","10"
5208104,"WI_ACGA005","40"
5208104,"WI_FRZM012","10"
5208104,"WI_LVUY032","10"
5208104,"WI_LVZM015","10"
5208104,"WI_PLMZ004","30"
5208105,"WI_ACGA005","40"
5208105,"WI_FRZM012","10"
5208105,"WI_LVUY032","10"
5208105,"WI_LVZM015","10"
5208105,"WI_PLMZ004","30"
5208106,"WI_ACGA005","40"
5208106,"WI_FRZM012","10"
5208106,"WI_LVUY032","10"
5208106,"WI_LVZM015","10"
5208106,"WI_PLMZ004","30"
5208107,"WI_CMZR003","60"
5208107,"WI_PLMZ004","20"
5208107,"WI_RGTZ054","20"
5208108,"WI_CMZR003","20"
5208108,"WI_GLBW752","20"
5208108,"WI_LVUY032","10"
5208108,"WI_LVZM015","10"
5208108,"WI_PLMZ004","30"
5208108,"WI_RGTZ054","10"
5208109,"WI_CMZR003","60"
5208109,"WI_PLMZ004","20"
5208109,"WI_RGTZ054","20"
5208110,"WI_CMZR003","60"
5208110,"WI_PLMZ004","20"
5208110,"WI_RGTZ054","20"
5208111,"WI_CMZR003","20"
5208111,"WI_GLBW752","20"
5208111,"WI_LVUY032","10"
5208111,"WI_LVZM015","10"
5208111,"WI_PLMZ004","30"
5208111,"WI_RGTZ054","10"
5208112,"WI_CMZR003","20"
5208112,"WI_GLBW752","20"
5208112,"WI_LVUY032","10"
5208112,"WI_LVZM015","10"
5208112,"WI_PLMZ004","30"
5208112,"WI_RGTZ054","10"
5208113,"WI_ACLR004","20"
5208113,"WI_CMZR003","20"
5208113,"WI_FLSO001","10"
5208113,"WI_FRKE009","20"
5208113,"WI_LVUY032","10"
5208113,"WI_PLMZ004","20"
5208114,"WI_CMZR003","20"
5208114,"WI_GLBW752","20"
5208114,"WI_LVUY032","10"
5208114,"WI_LVZM015","10"
5208114,"WI_PLMZ004","30"
5208114,"WI_RGTZ054","10"
5208115,"HC_GEN0010","60"
5208115,"WI_FLSO001","10"
5208115,"WI_LVUY032","30"
5208116,"HC_GEN0010","60"
5208116,"WI_FLSO001","10"
5208116,"WI_LVUY032","30"
5208117,"WI_CMZR003","20"
5208117,"WI_GLBW752","20"
5208117,"WI_LVUY032","10"
5208117,"WI_LVZM015","10"
5208117,"WI_PLMZ004","30"
5208117,"WI_RGTZ054","10"
5208118,"WI_CMZR003","20"
5208118,"WI_GLBW752","20"
5208118,"WI_LVUY032","10"
5208118,"WI_LVZM015","10"
5208118,"WI_PLMZ004","30"
5208118,"WI_RGTZ054","10"
5208119,"WI_CMZR003","20"
5208119,"WI_GLBW752","20"
5208119,"WI_LVUY032","10"
5208119,"WI_LVZM015","10"
5208119,"WI_PLMZ004","30"
5208119,"WI_RGTZ054","10"
5208120,"WI_CMZR003","20"
5208120,"WI_GLBW752","20"
5208120,"WI_LVUY032","10"
5208120,"WI_LVZM015","10"
5208120,"WI_PLMZ004","30"
5208120,"WI_RGTZ054","10"
5208121,"WI_CMZR003","20"
5208121,"WI_GLBW752","20"
5208121,"WI_LVUY032","10"
5208121,"WI_LVZM015","10"
5208121,"WI_PLMZ004","30"
5208121,"WI_RGTZ054","10"
5208122,"WI_CMZR003","20"
5208122,"WI_GLBW752","20"
5208122,"WI_LVUY032","10"
5208122,"WI_LVZM015","10"
5208122,"WI_PLMZ004","30"
5208122,"WI_RGTZ054","10"
5208123,"WI_CMZR003","20"
5208123,"WI_GLBW752","20"
5208123,"WI_LVUY032","10"
5208123,"WI_LVZM015","10"
5208123,"WI_PLMZ004","30"
5208123,"WI_RGTZ054","10"
5208124,"WI_CMZR003","20"
5208124,"WI_GLBW752","20"
5208124,"WI_LVUY032","10"
5208124,"WI_LVZM015","10"
5208124,"WI_PLMZ004","30"
5208124,"WI_RGTZ054","10"
5208125,"WI_CMZR003","20"
5208125,"WI_GLBW752","20"
5208125,"WI_LVUY032","10"
5208125,"WI_LVZM015","10"
5208125,"WI_PLMZ004","30"
5208125,"WI_RGTZ054","10"
5208126,"WI_CMZR003","20"
5208126,"WI_GLBW752","20"
5208126,"WI_LVUY032","10"
5208126,"WI_LVZM015","10"
5208126,"WI_PLMZ004","30"
5208126,"WI_RGTZ054","10"
5208127,"WI_CMZR003","20"
5208127,"WI_GLBW752","20"
5208127,"WI_LVUY032","10"
5208127,"WI_LVZM015","10"
5208127,"WI_PLMZ004","30"
5208127,"WI_RGTZ054","10"
5208128,"WI_CMZR003","20"
5208128,"WI_GLBW752","20"
5208128,"WI_LVUY032","10"
5208128,"WI_LVZM015","10"
5208128,"WI_PLMZ004","30"
5208128,"WI_RGTZ054","10"
5208129,"WI_CMZR003","20"
5208129,"WI_GLBW752","20"
5208129,"WI_LVUY032","10"
5208129,"WI_LVZM015","10"
5208129,"WI_PLMZ004","30"
5208129,"WI_RGTZ054","10"
5208130,"WI_CMZR003","20"
5208130,"WI_GLBW752","20"
5208130,"WI_LVUY032","10"
5208130,"WI_LVZM015","10"
5208130,"WI_PLMZ004","30"
5208130,"WI_RGTZ054","10"
5208131,"WI_CMZR003","20"
5208131,"WI_GLBW752","20"
5208131,"WI_LVUY032","10"
5208131,"WI_LVZM015","10"
5208131,"WI_PLMZ004","30"
5208131,"WI_RGTZ054","10"
5208132,"WI_CMZR003","20"
5208132,"WI_GLBW752","20"
5208132,"WI_LVUY032","10"
5208132,"WI_LVZM015","10"
5208132,"WI_PLMZ004","30"
5208132,"WI_RGTZ054","10"
5208133,"WI_CMZR003","20"
5208133,"WI_GLBW752","20"
5208133,"WI_LVUY032","10"
5208133,"WI_LVZM015","10"
5208133,"WI_PLMZ004","30"
5208133,"WI_RGTZ054","10"
5208134,"WI_ACLR004","20"
5208134,"WI_CMZR003","20"
5208134,"WI_FLSO001","10"
5208134,"WI_FRKE009","20"
5208134,"WI_LVUY032","10"
5208134,"WI_PLMZ004","20"
5208135,"WI_ACLR004","20"
5208135,"WI_CMZR003","20"
5208135,"WI_FLSO001","10"
5208135,"WI_FRKE009","20"
5208135,"WI_LVUY032","10"
5208135,"WI_PLMZ004","20"
5208136,"WI_ACLR004","20"
5208136,"WI_CMZR003","20"
5208136,"WI_FLSO001","10"
5208136,"WI_FRKE009","20"
5208136,"WI_LVUY032","10"
5208136,"WI_PLMZ004","20"
5208137,"WI_ACLR004","20"
5208137,"WI_CMZR003","20"
5208137,"WI_FLSO001","10"
5208137,"WI_FRKE009","20"
5208137,"WI_LVUY032","10"
5208137,"WI_PLMZ004","20"
5208138,"HC_GEN0010","10"
5208138,"WI_CMTN008","25"
5208138,"WI_FLSO001","20"
5208138,"WI_FLTR033","20"
5208138,"WI_FRAO009","25"
5208139,"HC_GEN0010","10"
5208139,"WI_CMTN008","25"
5208139,"WI_FLSO001","20"
5208139,"WI_FLTR033","20"
5208139,"WI_FRAO009","25"
5208140,"HC_GEN0010","10"
5208140,"WI_CMTN008","25"
5208140,"WI_FLSO001","20"
5208140,"WI_FLTR033","20"
5208140,"WI_FRAO009","25"
5208141,"HC_GEN0010","10"
5208141,"WI_CMTN008","25"
5208141,"WI_FLSO001","20"
5208141,"WI_FLTR033","20"
5208141,"WI_FRAO009","25"
5208142,"HC_GEN0010","10"
5208142,"WI_CMTN008","25"
5208142,"WI_FLSO001","20"
5208142,"WI_FLTR033","20"
5208142,"WI_FRAO009","25"
5208143,"HC_GEN0010","10"
5208143,"WI_CMTN008","25"
5208143,"WI_FLSO001","20"
5208143,"WI_FLTR033","20"
5208143,"WI_FRAO009","25"
5208144,"HC_GEN0010","10"
5208144,"WI_CMTN008","25"
5208144,"WI_FLSO001","20"
5208144,"WI_FLTR033","20"
5208144,"WI_FRAO009","25"
5208145,"WI_CMZR003","20"
5208145,"WI_GLBW752","20"
5208145,"WI_LVUY032","10"
5208145,"WI_LVZM015","10"
5208145,"WI_PLMZ004","30"
5208145,"WI_RGTZ054","10"
5208146,"WI_CMZR003","20"
5208146,"WI_GLBW752","20"
5208146,"WI_LVUY032","10"
5208146,"WI_LVZM015","10"
5208146,"WI_PLMZ004","30"
5208146,"WI_RGTZ054","10"
5208147,"WI_CMZR003","20"
5208147,"WI_GLBW752","20"
5208147,"WI_LVUY032","10"
5208147,"WI_LVZM015","10"
5208147,"WI_PLMZ004","30"
5208147,"WI_RGTZ054","10"
5208148,"WI_CMZR003","20"
5208148,"WI_GLBW752","20"
5208148,"WI_LVUY032","10"
5208148,"WI_LVZM015","10"
5208148,"WI_PLMZ004","30"
5208148,"WI_RGTZ054","10"
5208149,"WI_ARBW401","33"
5208149,"WI_CMTR038","34"
5208149,"WI_FLBD007","33"
5208150,"WI_ARBW401","33"
5208150,"WI_CMTR038","34"
5208150,"WI_FLBD007","33"
5208151,"WI_ARBW401","33"
5208151,"WI_CMTR038","34"
5208151,"WI_FLBD007","33"
5208152,"WI_ARBW401","33"
5208152,"WI_CMTR038","34"
5208152,"WI_FLBD007","33"
5208153,"WI_ARBW401","33"
5208153,"WI_CMTR038","34"
5208153,"WI_FLBD007","33"
5208154,"WI_CMYE107","40"
5208154,"WI_FLBD007","25"
5208154,"WI_FLSO001","10"
5208154,"WI_FRZM059","25"
5208155,"WI_CMYE107","40"
5208155,"WI_FLBD007","25"
5208155,"WI_FLSO001","10"
5208155,"WI_FRZM059","25"
5208156,"WI_ARBW401","33"
5208156,"WI_CMTR038","34"
5208156,"WI_FLBD007","33"
5208157,"WI_CMZR003","20"
5208157,"WI_GLBW752","20"
5208157,"WI_LVUY032","10"
5208157,"WI_LVZM015","10"
5208157,"WI_PLMZ004","30"
5208157,"WI_RGTZ054","10"
5208158,"WI_CMZR003","20"
5208158,"WI_GLBW752","20"
5208158,"WI_LVUY032","10"
5208158,"WI_LVZM015","10"
5208158,"WI_PLMZ004","30"
5208158,"WI_RGTZ054","10"
5208159,"WI_CMZR003","20"
5208159,"WI_GLBW752","20"
5208159,"WI_LVUY032","10"
5208159,"WI_LVZM015","10"
5208159,"WI_PLMZ004","30"
5208159,"WI_RGTZ054","10"
5208160,"WI_CMZR003","20"
5208160,"WI_GLBW752","20"
5208160,"WI_LVUY032","10"
5208160,"WI_LVZM015","10"
5208160,"WI_PLMZ004","30"
5208160,"WI_RGTZ054","10"
5208161,"WI_CMZR003","20"
5208161,"WI_GLBW752","20"
5208161,"WI_LVUY032","10"
5208161,"WI_LVZM015","10"
5208161,"WI_PLMZ004","30"
5208161,"WI_RGTZ054","10"
5208162,"WI_CMZR003","20"
5208162,"WI_GLBW752","20"
5208162,"WI_LVUY032","10"
5208162,"WI_LVZM015","10"
5208162,"WI_PLMZ004","30"
5208162,"WI_RGTZ054","10"
5212424,"WI_ACGA005","40"
5212424,"WI_FRZM012","10"
5212424,"WI_LVUY032","10"
5212424,"WI_LVZM015","10"
5212424,"WI_PLMZ004","30"
5212425,"WI_ACGA005","40"
5212425,"WI_FRZM012","10"
5212425,"WI_LVUY032","10"
5212425,"WI_LVZM015","10"
5212425,"WI_PLMZ004","30"
5212426,"WI_ACGA005","40"
5212426,"WI_FRZM012","10"
5212426,"WI_LVUY032","10"
5212426,"WI_LVZM015","10"
5212426,"WI_PLMZ004","30"
5212427,"WI_CMZR003","60"
5212427,"WI_PLMZ004","20"
5212427,"WI_RGTZ054","20"
5212428,"WI_CMZR003","20"
5212428,"WI_GLBW752","20"
5212428,"WI_LVUY032","10"
5212428,"WI_LVZM015","10"
5212428,"WI_PLMZ004","30"
5212428,"WI_RGTZ054","10"
5212429,"WI_CMZR003","60"
5212429,"WI_PLMZ004","20"
5212429,"WI_RGTZ054","20"
5212430,"WI_CMZR003","60"
5212430,"WI_PLMZ004","20"
5212430,"WI_RGTZ054","20"
5212431,"WI_CMZR003","20"
5212431,"WI_GLBW752","20"
5212431,"WI_LVUY032","10"
5212431,"WI_LVZM015","10"
5212431,"WI_PLMZ004","30"
5212431,"WI_RGTZ054","10"
5212432,"WI_ACLR004","20"
5212432,"WI_CMZR003","20"
5212432,"WI_FLSO001","10"
5212432,"WI_FRKE009","20"
5212432,"WI_LVUY032","10"
5212432,"WI_PLMZ004","20"
5212433,"WI_ACLR004","20"
5212433,"WI_CMZR003","20"
5212433,"WI_FLSO001","10"
5212433,"WI_FRKE009","20"
5212433,"WI_LVUY032","10"
5212433,"WI_PLMZ004","20"
5212434,"WI_ACLR004","20"
5212434,"WI_CMZR003","20"
5212434,"WI_FLSO001","10"
5212434,"WI_FRKE009","20"
5212434,"WI_LVUY032","10"
5212434,"WI_PLMZ004","20"
5212435,"HC_GEN0010","60"
5212435,"WI_FLSO001","10"
5212435,"WI_LVUY032","30"
5212436,"HC_GEN0010","60"
5212436,"WI_FLSO001","10"
5212436,"WI_LVUY032","30"
5212437,"HC_GEN0010","60"
5212437,"WI_FLSO001","10"
5212437,"WI_LVUY032","30"
5212438,"WI_ACLR004","20"
5212438,"WI_CMZR003","20"
5212438,"WI_FLSO001","10"
5212438,"WI_FRKE009","20"
5212438,"WI_LVUY032","10"
5212438,"WI_PLMZ004","20"
5212439,"WI_ACLR004","20"
5212439,"WI_CMZR003","20"
5212439,"WI_FLSO001","10"
5212439,"WI_FRKE009","20"
5212439,"WI_LVUY032","10"
5212439,"WI_PLMZ004","20"
5212440,"WI_CMZR003","20"
